W7,0,false
W8,0,false
W9,1,false
B1,0,false
B2,0,false
B3,0,false
B4,0,false
B5,0,false
B6,0,false
B7,0,false
B8,0,false
B9,161,false
W1,0,false
W2,0,false
W3,0,false
W4,0,false
W5,0,false
W6,0,false
